Date,AAL,AAPL,ADBE,ADPT,AGRX,AMAT,AMD,AMZN,ASML,ASTS,ATRO,AVGO,BE,BLK,BRK.B,CAT,CCJ,COPX,CRM,CSCO,CVX,DAL,DASH,DIS,DKS,EA,GE,GH,GLUU,GOLD,GOOGL,GPRO,GS,IAU,IBN,INFY,INTC,IREN,JNJ,JPM,KTOS,LEU,LMT,LRCX,MA,MDB,META,MOH,MSFT,MU,NBIS,NFLX,NOC,NOK,NVDA,ORCL,PEN,PL,PLTR,PYPL,QBTS,QCOM,QUBT,RDDT,RGTI,RIVN,RKLB,RTX,S,SHOP,SLAB,SLB,SLV,SNAP,SNDK,STX,TCGL,TEAM,TSLA,TSM,TXN,UAL,UBER,UEC,UNH,URA,UUUU,V,VLO,VMW,VOO,VRTX,WDC,WKHS,WMT,WORK,ZS
2021-11-22,19.6300,161.0200,673.5700,26.3500,,147.5500,152.5200,178.6285,825.7500,11.5200,12.6100,55.3280,28.7500,919.3300,284.9700,202.3800,24.6600,36.1700,296.8400,54.6000,113.9100,39.7700,201.4600,154.1600,140.2800,126.2800,62.9496,98.0000,,34.8150,146.3020,10.9100,396.1600,34.3400,19.3000,22.7700,49.8300,22.6400,159.7000,164.3500,20.2300,62.0100,344.9800,64.6700,321.3000,515.8700,341.0100,302.8900,339.8300,83.8600,,65.9200,363.1500,5.6800,31.9560,94.6100,259.7200,11.8400,20.6500,189.4800,9.8800,181.4000,5.8700,,11.6200,118.1100,15.9100,86.8000,64.0300,159.5010,198.9100,30.3400,22.3400,49.2600,,101.6200,,403.0000,385.6233,124.7500,192.5000,46.4800,42.6000,4.1000,437.5400,26.1200,8.9400,195.5800,70.6500,,429.9100,181.5000,43.0310,18330.0000,48.2600,,343.8600
2021-11-23,19.4700,161.4100,665.1600,27.1000,,148.9200,149.9200,179.0020,807.4800,10.6700,12.4200,55.5120,28.5300,935.4300,288.5600,205.3300,25.4600,36.4500,291.4200,55.3000,116.3000,39.5300,184.3100,151.0300,134.5500,128.4100,63.5976,92.8900,,34.9250,145.7820,10.6400,406.3400,34.0700,19.5000,22.8900,49.1000,21.0000,160.6900,168.2800,20.3600,62.5000,345.1800,66.1320,329.0000,498.8600,337.2500,306.5000,337.6800,85.4100,,65.4060,364.2100,5.7200,31.7460,92.9400,256.6100,11.4100,20.5900,188.0500,9.8700,180.9400,5.4500,,11.0600,119.8500,14.5500,87.3100,58.2600,157.3060,198.0100,31.1800,21.9200,50.6700,,101.5800,,389.5100,369.6767,121.3600,192.6400,46.7000,42.6800,4.3700,447.1300,27.3500,9.4500,198.4900,72.5500,,430.4700,186.8500,45.7521,18120.0000,48.6033,,336.1100
2021-11-24,19.4600,161.9400,668.3200,28.2000,,149.0100,157.8000,179.0205,802.3900,10.8900,12.3000,55.8730,28.3400,930.7200,287.2800,207.0700,25.2400,36.4500,289.1700,55.5400,117.1900,39.6900,184.9300,151.3400,127.3000,126.6500,63.6910,107.2500,,35.0950,146.1200,10.4900,399.1900,34.0300,19.7900,22.6100,49.7600,20.0700,160.2400,166.9600,20.7100,60.6900,343.5800,66.0790,340.0000,507.1800,341.0600,307.0000,337.9100,86.2100,,65.8290,361.3700,5.7600,32.6740,93.5800,259.9800,11.1900,21.1100,188.7100,9.8600,180.7100,5.9200,,10.9500,114.8500,15.5100,87.1900,58.4400,162.8700,197.7700,31.4100,21.7900,49.6600,,101.0400,,393.0700,372.0000,120.7100,193.6000,46.7300,42.0800,4.3200,450.1600,27.2400,9.4000,203.2500,72.9500,,431.5300,186.2400,45.2532,18090.0000,48.8467,,342.4700
2021-11-26,17.7500,156.8100,662.1000,28.1200,,143.2900,154.8100,175.2280,782.0200,10.8900,11.4200,54.6590,27.2800,901.6400,283.0900,198.7300,24.0800,34.7900,284.2100,54.6700,114.5100,36.3800,187.9200,148.1100,128.5000,125.9700,60.9560,106.9200,,35.3600,142.1830,10.2700,389.3900,33.9600,18.8200,22.2000,48.7800,18.9900,159.2000,161.9300,20.0900,59.0800,342.7200,64.1980,324.1700,518.6100,333.1200,292.4200,329.6800,83.4200,,66.5640,353.9800,5.5500,31.5030,92.3300,250.1600,10.7400,21.0300,187.7900,9.8600,175.7400,5.7900,,10.4900,112.1300,15.4500,83.0000,57.6300,157.6700,192.6400,29.7000,21.3700,49.7600,,98.6200,,391.5400,360.6400,117.0900,188.2600,42.2600,40.5200,4.1400,439.9100,25.9000,8.9000,197.6500,68.0100,,422.1400,183.5900,43.6584,17370.0000,48.3000,,336.9000
2021-11-29,17.7400,160.2400,687.4900,26.6500,,151.2200,161.9100,178.0785,815.0100,10.3800,10.6400,56.4340,27.4200,928.0000,282.1200,195.9200,24.9800,35.5200,296.7400,55.7600,114.8500,36.2400,183.0100,147.8100,122.9000,124.8800,61.3049,103.9000,,35.7900,145.5305,10.3300,386.5400,33.9400,18.9900,22.6200,50.0000,19.0600,159.7500,161.2300,19.9700,60.6700,341.2300,68.0540,323.0100,525.9800,338.0300,297.5300,336.6300,86.1400,,66.3840,356.3900,5.6200,33.3760,92.9400,245.8900,10.2000,21.0700,187.2400,9.8100,183.7400,5.6100,,10.6700,119.7700,15.4600,82.9400,58.0700,156.7020,198.0300,29.6500,21.1600,48.8500,,104.0600,,397.6900,378.9967,119.2800,194.3800,42.5400,39.7000,4.2900,452.0000,26.4000,9.2900,196.2900,68.1700,,427.2400,190.1100,44.5881,17670.0000,47.5433,,355.9200
2021-11-30,17.6900,165.3000,669.8500,26.0900,,147.1900,158.3700,175.3535,791.5100,9.9600,10.4600,55.3680,27.4800,904.6100,276.6900,193.3500,23.1800,35.5100,284.9600,54.8400,112.8700,36.2000,178.7700,144.9000,117.5600,124.2200,59.1804,105.1200,,34.6250,141.8975,10.0000,380.9900,33.6800,18.4600,22.5800,49.2000,18.1500,155.9300,158.8300,19.7100,55.4900,333.3200,67.9850,314.9200,498.1000,324.4600,285.1800,330.5900,84.0000,,64.1900,348.8000,5.6000,32.6760,90.7400,245.6500,10.0000,20.6500,184.8900,9.8800,180.5600,5.3000,,10.8000,119.7600,15.8600,80.9200,53.9700,152.1790,196.2700,28.6800,21.0600,47.6100,,102.6700,,376.3200,381.5867,117.1500,192.3700,42.2600,38.0000,3.9200,444.2200,25.0400,8.7100,193.7700,66.9400,,419.0600,186.9400,43.7188,17520.0000,46.8767,,346.9700
2021-12-01,16.2800,164.7700,657.4100,25.1900,,151.6700,149.1100,172.1860,804.0000,9.4900,10.1700,55.4760,25.6400,900.3300,275.0000,191.4700,22.4100,35.0200,251.5000,55.0300,112.1000,33.5300,161.6200,142.1500,114.5500,120.2300,57.9406,97.6600,,33.3300,141.0515,10.0800,376.4800,33.8400,18.5200,22.4400,48.6000,18.4700,158.0800,157.8900,19.9900,53.8000,328.4200,69.3530,306.2800,456.8900,310.6000,282.2800,330.0800,85.1500,,61.7770,345.9800,5.5600,31.4350,89.7500,243.5100,10.2600,19.3800,179.3200,9.8500,175.6300,4.8500,,10.4700,115.6900,15.1900,79.0500,48.5700,145.9710,195.4800,28.3800,20.5700,47.2600,,103.8400,,357.2100,365.0000,120.6300,191.7600,39.0600,36.0200,3.5500,444.3400,24.3500,8.4700,190.1600,67.3100,,414.2400,205.0000,43.6281,15930.0000,45.7133,,318.2100
2021-12-02,17.4200,163.7600,671.8800,26.2300,,146.4900,150.6800,171.8680,789.3800,9.4400,10.3000,55.2450,26.2100,918.8500,279.0900,196.7900,23.1200,35.5800,261.2000,56.1500,115.1400,36.6400,166.1200,147.2000,113.9100,122.5900,59.3299,95.9800,,31.6450,142.9660,10.2600,387.5400,33.6400,18.6900,23.4400,49.5000,17.2600,157.0900,161.2100,20.6900,53.7800,330.5300,66.1520,320.2000,481.5900,310.3900,288.0200,329.4900,82.8800,,61.6470,352.5700,5.7400,32.1260,89.9900,247.5800,9.9900,19.6900,187.1500,9.8300,177.0300,5.1400,,10.3900,110.7700,14.8100,81.6600,50.0400,144.7150,197.5700,29.3200,20.6900,47.9100,,105.1100,,368.9400,361.5333,121.7000,193.5800,41.6400,38.1200,3.6500,446.0200,25.1000,8.7100,198.2900,71.1700,,420.5600,204.4500,43.0461,15810.0000,45.1567,,331.9700
2021-12-03,16.6200,161.8400,616.5300,25.3600,,145.8300,144.0100,169.4895,771.5200,9.2400,10.0400,55.8120,24.7200,899.5700,277.4300,197.8000,21.9500,35.1400,258.3200,56.2300,114.4100,35.9800,157.7100,146.2200,110.8700,125.2700,57.7973,90.7000,,30.7250,142.0015,9.8800,382.7300,33.9300,18.4800,22.8800,49.2500,15.4300,159.3800,158.2900,20.2900,48.4100,333.8100,66.1470,322.1100,450.1600,306.8400,285.9500,323.0100,81.6200,,60.2130,357.8400,5.6600,30.6930,88.2400,238.0800,9.4500,18.9800,183.9300,9.8400,176.5100,4.4500,,10.3100,104.6700,13.0000,81.1100,46.2300,141.0000,193.1400,29.2400,20.8500,46.7900,,105.4100,,349.5000,338.3233,119.3300,193.3800,40.6100,35.8500,3.3400,449.3200,23.9900,8.0000,196.3200,69.7100,,416.8400,203.8100,43.4769,15030.0000,45.8367,,313.3500
2021-12-06,17.9300,165.3200,622.0400,25.1700,,147.3800,139.0600,171.3685,756.3900,8.4200,10.8000,56.4980,24.4500,896.7000,281.3800,201.2800,22.1100,35.7500,258.7500,56.9600,116.2000,38.1400,161.5400,150.3700,106.8400,126.3100,59.8158,88.7100,,31.4700,143.1550,10.1200,389.3000,33.8300,18.3000,22.2500,50.9900,15.3600,162.9400,160.1600,20.7300,50.5400,339.9600,66.7560,333.3300,429.3400,317.8700,285.0500,326.1900,82.4500,,61.2690,363.9600,5.6900,30.0370,88.9400,248.9900,9.8600,18.8000,184.8600,9.8300,175.4500,4.8600,,10.3900,116.7800,12.2800,83.7600,45.0100,142.8120,193.2900,30.0100,20.7100,47.9200,,103.5900,,353.4400,336.3367,119.1400,194.6100,43.9900,38.4900,3.2700,460.1100,23.7900,8.0000,202.6800,70.4100,,421.8200,205.0600,43.1293,15480.0000,46.3333,,274.3600
2021-12-07,17.8900,171.1800,649.9600,27.6300,,156.8900,144.8500,176.1645,806.0100,9.2900,10.8000,59.0400,25.7000,920.9200,284.9700,204.4900,23.3900,36.7300,266.9900,58.0800,117.9200,38.0400,163.4600,150.8100,108.8200,126.1500,60.7753,95.3900,,31.8600,147.2695,10.5100,400.1100,33.9600,19.1000,23.0600,52.5700,16.1800,163.3600,162.5700,20.3300,56.4900,339.1700,70.6150,339.5100,499.8200,322.8100,291.1300,334.9200,85.8300,,62.5580,362.6700,5.9000,32.4270,90.0500,255.8700,10.8100,19.4600,191.0200,9.8400,183.7200,4.9400,,10.7800,116.1800,12.9000,85.0100,51.0400,152.0510,202.3600,30.7600,20.8100,50.4000,,108.5200,,382.9900,350.5833,122.3200,199.0300,43.4100,38.0800,3.6000,464.7300,25.5700,8.4100,207.3700,71.6300,,430.4900,205.2200,44.7241,16080.0000,46.1833,,297.7600
2021-12-08,18.2300,175.0800,653.1000,28.6400,,157.2900,145.2400,176.1580,803.9200,9.4900,11.1300,58.8560,25.2700,923.8600,283.7200,204.1900,23.2500,37.0900,266.3100,57.0200,118.4500,38.8800,168.9300,153.3400,110.3100,126.3700,61.2301,97.3400,,33.2750,148.1865,10.7900,397.3200,33.9700,19.7200,23.4400,51.7500,15.5200,164.3400,160.7100,20.4000,59.3800,341.0800,71.4030,342.3400,531.5700,330.5600,297.3300,334.9700,86.0200,,62.8080,364.0900,5.8600,31.8260,88.9400,261.5800,11.3500,19.8200,197.3500,9.8400,182.6300,5.3400,,11.0000,122.1200,12.9400,86.5000,48.6000,152.0290,204.7700,31.0600,20.7600,53.4200,,105.7000,,387.4100,356.3200,121.8000,196.3900,45.2500,38.8100,3.7400,468.8600,25.4800,8.6200,208.9900,70.7200,,431.7000,206.6100,44.5956,16530.0000,45.7167,,311.8100
2021-12-09,18.1400,174.5600,632.5700,27.4100,,152.6500,138.1000,174.1710,772.6100,9.0300,10.7400,58.3420,24.1100,919.0800,284.5200,204.1300,22.5900,36.8400,264.3200,57.5500,118.1400,38.5000,164.8600,152.9400,113.0700,125.0000,60.9497,94.2600,,31.0050,147.6385,10.7600,396.4900,33.7600,20.0000,23.2500,50.4800,14.8600,165.9000,160.4600,19.9300,56.1000,343.6000,69.9390,344.5200,513.2800,329.8200,295.2400,333.1000,84.9300,,61.1000,367.8600,5.9900,30.4900,88.7700,249.7800,9.8100,19.2100,191.7500,9.8400,182.2600,4.3000,,10.6100,115.4000,12.5300,86.1600,48.1100,149.4950,201.1300,30.6200,20.3000,52.3600,,102.9300,,375.4400,334.6000,119.5000,193.4000,44.4400,37.5400,3.5500,473.3200,24.7100,8.2200,211.3900,70.3100,,428.7600,208.4100,43.3333,15330.0000,46.1667,,303.0400
2021-12-10,18.0100,179.4500,654.4500,26.7000,,152.7300,138.5500,172.2120,781.8400,8.7100,10.7000,63.1680,23.6800,925.1600,288.2300,203.4600,21.9500,36.5500,266.0300,59.2500,118.3400,38.1800,158.0000,152.7100,113.8100,125.6400,60.4015,93.8200,,30.5050,148.0015,10.6600,391.0600,33.9100,19.9000,23.1900,50.5900,14.4000,165.4900,159.8200,19.4400,57.9700,344.8800,70.5960,349.9200,507.7300,329.7500,302.9800,342.5400,85.5400,,61.1660,371.0600,6.0200,30.1980,102.6300,244.9500,9.4700,18.9400,188.5100,9.8300,183.8800,4.0300,,10.7300,114.6600,12.7600,86.1600,50.3000,146.1580,201.3900,30.9900,20.5000,50.8200,,103.9100,,372.6200,339.0100,119.1300,196.0000,44.0500,36.6700,3.4700,478.2300,24.1800,7.9300,213.4000,70.8500,,432.8500,208.0600,43.7415,14970.0000,47.0100,,305.7500
2021-12-13,17.1200,175.7400,658.3000,27.1600,,147.1000,133.8000,169.5675,764.4700,8.5000,10.3300,62.1660,22.9000,917.6600,290.0100,201.2500,21.4200,36.5300,265.7600,58.6100,115.8800,36.8700,155.2500,150.4300,105.2600,126.7700,58.0216,94.1600,,29.9550,145.8265,10.7000,384.6400,34.0000,19.6500,22.6100,50.0000,13.5200,168.4500,157.9200,19.4700,47.0400,345.5500,68.4970,345.3100,494.9300,334.4900,300.9400,339.4000,84.3500,,60.4560,377.3300,5.9800,28.1610,100.8900,252.7000,8.9000,18.4000,186.3800,9.8300,183.3200,3.6500,,10.3600,118.9000,11.7600,84.3300,47.1600,139.7150,199.7800,29.8300,20.6100,48.1400,,101.6800,,369.9300,322.1367,116.4200,193.2400,41.7400,35.7300,3.3700,478.1400,23.4400,7.6500,211.0200,68.2200,,429.0100,208.1500,42.1240,15150.0000,47.8567,,308.5400
2021-12-14,16.9100,174.3300,614.8600,26.5800,,147.7300,135.6000,169.0915,754.3900,8.3100,10.2600,61.4910,21.4900,902.3800,295.0300,201.6400,21.1700,36.1200,255.5900,57.7700,116.2200,36.5300,156.4300,149.1000,106.1400,126.8500,57.3861,91.4500,,29.2350,143.9070,10.6200,388.8200,33.7000,19.6600,22.8900,49.7000,12.9900,170.2900,159.1300,19.4400,46.2600,345.6400,67.9210,340.5500,478.5500,333.7400,306.1800,328.3400,83.2900,,59.7990,376.2200,5.9600,28.3370,99.8900,247.8300,6.9300,18.6400,186.8000,9.8300,181.9800,3.6100,,10.4600,117.1400,12.5700,83.5000,46.4700,135.4280,197.5800,29.6700,20.3100,46.8500,,102.4400,,351.7400,319.5033,116.2900,190.2700,41.3800,37.2600,3.2300,479.4600,23.0200,7.4300,209.9800,68.1900,,426.0900,209.2400,42.0484,14940.0000,48.3133,,284.3400
2021-12-15,16.9900,179.3000,630.3300,27.2800,,153.6600,146.5000,173.3150,792.2200,8.4100,10.5000,63.9860,22.0200,914.9100,294.5800,202.5500,22.1500,35.7000,260.0400,59.9300,115.5600,36.6100,156.2400,150.4000,106.1100,128.9000,57.3674,96.5400,,29.8050,146.4410,10.8400,389.9100,33.8200,19.4100,23.2600,50.6700,13.7800,171.1400,157.9400,19.5500,49.2900,344.4200,69.7310,346.3500,508.4100,341.6600,314.0000,334.6500,85.6600,,60.5040,378.8200,6.1300,30.4590,103.6500,253.9400,6.6900,18.8600,190.6600,9.8300,189.2800,3.7000,,10.5300,115.0000,12.6300,83.4300,50.0900,136.8080,203.4400,29.3100,20.4100,46.4100,,104.5300,,364.4300,325.3300,120.4000,193.4400,41.5000,37.8300,3.5700,494.3800,24.3000,7.8400,212.3100,68.2400,,432.7500,211.1300,42.5926,15150.0000,48.5900,,307.2400
2021-12-16,16.5200,172.2600,566.0900,26.2800,,146.7000,138.6400,168.8710,755.0000,8.1800,10.3100,62.0680,21.3300,921.5500,300.1700,206.1700,21.7300,36.0200,253.1200,60.3100,116.6400,35.8000,144.4400,148.7500,99.9100,129.3900,57.6478,97.7500,,29.3700,144.4450,10.5300,397.3700,34.2200,19.1900,24.1100,50.8300,14.0200,173.0100,160.4100,19.1300,48.7300,344.8400,67.1280,352.9200,481.0200,334.9000,306.8700,324.9000,82.6900,,59.1060,378.7200,6.0600,28.3870,103.2200,247.1000,6.5200,18.3400,188.7500,9.8300,178.1500,3.6700,,10.3700,108.8700,12.3900,82.7000,47.3700,132.6880,196.9100,29.7000,20.7900,44.7000,,104.6100,,345.4400,308.9733,116.5700,188.2400,40.0500,37.7000,3.4100,492.8600,23.8500,7.5100,214.3700,68.7500,,428.8400,212.6100,42.8647,14910.0000,47.7800,,295.2500
2021-12-17,16.9500,171.1400,556.6400,29.2000,,146.1500,137.7500,170.0175,749.8700,8.4100,11.2200,63.4960,21.6800,913.5700,293.6600,201.3700,21.1500,35.7700,252.9300,60.4600,113.6000,36.5600,148.8100,148.7600,103.9800,127.5200,56.9749,103.1000,,29.6300,141.7250,10.4600,381.8000,34.1600,18.8100,24.0400,50.6200,17.7000,168.2300,156.7600,19.6500,48.2900,344.1400,66.9170,349.3100,497.8500,333.7900,302.9200,323.8000,83.0000,,58.6730,377.4600,6.0100,27.8010,96.6200,253.2000,6.2900,19.0600,186.2000,9.8300,176.8000,3.6600,,10.3400,97.7000,12.1800,82.2800,47.9700,132.3400,197.8700,28.9700,20.6800,45.2900,,104.5100,,350.9600,310.8567,116.3200,186.3000,40.7800,39.6800,3.2800,487.1200,23.4600,7.2400,211.8800,68.6900,,424.3900,214.5400,42.9705,15900.0000,46.2500,,304.8700
2021-12-20,17.3000,169.7500,549.7700,27.7800,,145.0100,135.8000,167.0790,752.8800,8.1000,10.5400,64.5030,20.1300,897.2900,289.6100,195.4600,20.7700,34.7600,247.2100,60.3600,113.6500,36.3700,148.0700,146.4700,101.2600,129.9200,56.0591,99.6700,,29.0000,141.6070,10.3600,371.6100,34.0100,18.4400,23.6900,49.6000,17.3100,167.7500,153.9400,19.0700,47.0600,337.4200,66.1080,337.0200,495.6000,325.4500,299.0500,319.9100,82.0300,,59.3740,369.9500,5.9100,27.7190,91.6400,250.8200,5.9000,17.9600,182.6800,9.8200,176.6700,3.4400,,10.2300,89.9800,11.8900,81.0300,49.1500,128.2170,196.1500,28.4700,20.5700,44.4200,,105.1300,,343.3300,299.9800,114.9400,184.2400,41.1000,39.7000,3.3200,483.7300,23.0000,7.1600,208.7400,68.6900,,419.8000,215.4100,42.2525,14490.0000,46.4000,,305.9400
2021-12-21,18.1200,172.9900,557.5200,29.3500,,151.4200,144.2500,170.4170,783.0400,8.3800,11.2500,64.6240,21.6700,910.8700,293.2400,198.3100,22.2500,35.7600,252.5500,61.0300,115.4700,38.5200,151.6100,151.0500,103.6000,132.1700,57.9779,101.0300,,29.5000,143.4725,10.6800,380.3200,34.0100,18.9200,24.2200,50.7700,17.9700,167.2100,156.0900,19.7100,54.3700,340.7700,68.3070,350.7400,538.4600,334.2000,308.5500,327.2900,90.6800,,60.4920,378.4900,5.9700,29.0750,91.5100,259.6600,6.8400,18.9000,189.1400,9.8100,179.5800,3.7000,,10.3300,96.8200,12.1900,83.6800,50.3000,137.0110,198.3300,29.4500,20.7700,46.1000,,109.2200,,380.6300,312.8433,117.4400,186.3700,43.9300,41.9700,3.4700,487.2100,24.4100,7.8300,215.3800,71.3200,,425.6900,218.6000,44.6107,15150.0000,46.5400,,319.4200
2021-12-22,18.2600,175.6400,563.9800,29.3400,,152.3200,143.8800,171.0370,792.1200,8.4600,11.5600,65.5200,21.6200,911.5400,294.4100,202.1500,22.1900,36.4500,252.8000,61.5300,116.1300,39.1300,149.2400,151.8800,104.7400,131.4700,57.9842,99.4900,,29.6500,146.4150,10.7600,382.3300,34.3300,19.3700,24.5300,50.9700,16.9600,167.9300,156.7000,19.6100,54.0300,343.1400,69.1220,357.4800,551.5200,330.4500,316.3800,333.2000,90.3400,,61.4240,379.8100,6.1400,29.4000,89.8600,271.0800,6.3500,18.8800,191.6800,9.8100,181.3800,4.1900,,10.3100,96.3400,12.3600,84.0700,51.6900,138.5630,201.7800,29.5000,21.1000,46.7700,,110.3100,,388.0500,336.2900,121.3000,186.9300,44.5700,43.0200,3.4400,494.1300,24.1300,7.8600,217.9600,71.3000,,429.9900,222.7700,45.1927,15240.0000,46.6000,,322.0100
2021-12-23,18.2600,176.2800,569.6200,28.4000,,155.4900,146.1400,171.0685,801.4100,8.7100,11.7000,66.4800,22.0000,913.9200,294.4900,206.2000,22.2200,36.7800,253.1400,62.2800,116.4100,39.3000,153.6800,153.6300,103.9400,132.5400,58.5636,97.4800,,30.7600,146.9165,10.7800,385.0400,34.4100,19.3300,24.7300,51.3100,17.1600,168.2500,157.2600,19.8400,53.9100,347.0200,69.8720,360.5800,551.1100,335.2400,316.7300,334.6900,94.4200,,61.4090,381.1700,6.1900,29.6400,89.7200,275.5500,7.1100,18.9300,192.0100,9.7900,182.7400,3.8300,,10.3500,96.8400,12.0000,84.9000,51.6000,143.9330,205.1300,29.5700,21.1600,48.6800,,111.4200,,387.9200,355.6667,120.6800,187.4000,44.8700,43.9100,3.4200,495.3800,24.5100,7.9500,216.6200,71.7300,,432.6400,223.4500,46.2585,15540.0000,46.4967,,323.0000
2021-12-27,18.1700,180.3300,577.6800,26.8800,,162.7200,154.3600,169.6695,811.4300,8.3100,11.9100,67.4280,21.9900,922.5700,296.6700,206.3800,23.0300,37.0700,258.3000,63.4200,118.7900,39.0000,156.0400,152.8000,107.4800,133.0400,58.9499,95.6600,,30.6550,147.9065,10.6800,388.0400,34.4800,19.4900,25.3300,51.9400,15.8400,169.6700,158.1600,19.6600,53.8100,350.2800,72.3400,360.3100,559.1900,346.1800,322.3300,342.4500,94.4300,,61.3120,384.2100,6.3400,30.9450,89.5400,279.3500,6.4100,18.9400,192.0100,9.8100,186.3300,3.7900,,10.3100,107.0900,11.9000,85.2400,53.2000,140.0590,208.0700,29.8400,21.3300,48.6400,,113.6100,,394.4300,364.6467,122.7000,191.8400,44.5800,42.9600,3.8600,499.5000,25.4900,8.5000,217.6300,73.1300,,438.8100,222.3400,46.9312,14640.0000,46.9200,,329.8900
2021-12-28,18.5400,179.2900,569.3600,26.2600,,159.6400,153.1500,170.6610,804.7700,8.0200,11.9800,66.9000,21.4500,921.8200,298.2900,206.6200,22.2000,36.9200,255.4500,63.5300,118.5600,39.6300,153.5600,155.2000,107.3900,133.4700,59.3735,96.0100,,29.9475,146.6870,10.6700,387.6100,34.3400,19.5400,25.3000,51.7600,16.7900,170.3500,158.6400,19.5700,49.1900,353.7500,71.6100,360.7800,542.0800,346.2200,322.8900,341.2500,92.9400,,61.0710,385.3300,6.3000,30.3220,88.6500,276.4700,6.1800,18.5700,190.1000,9.7900,184.8200,3.4900,,10.3000,102.8700,11.7300,86.0200,52.2200,137.5620,204.9700,30.1100,21.2700,47.7100,,113.8400,,388.6100,362.8233,122.0600,191.1000,45.2700,42.5400,3.6500,502.9400,24.4800,8.1500,218.0500,74.5000,,438.4800,221.9300,47.4981,14220.0000,47.5933,,324.6600
2021-12-29,18.0500,179.3800,569.2900,26.2400,,160.9800,148.2600,169.2010,801.9800,7.7700,12.0700,67.2610,21.1600,909.7200,299.4600,207.3300,22.0300,37.0800,254.5400,63.9600,117.9500,39.1600,150.1100,154.8700,111.8300,133.1400,59.0558,96.2600,,29.4250,146.6550,10.6100,386.2000,34.3300,19.4300,25.3800,51.8300,16.6700,171.5500,158.5600,19.2800,49.2700,354.2700,72.6750,361.2900,538.0100,342.9400,324.8800,341.9500,96.1700,,61.0540,384.9900,6.2900,30.0010,88.2100,280.8900,5.9800,18.1700,189.9700,9.7900,186.2000,3.3400,,10.2700,99.3400,11.3300,85.8900,50.6300,139.2080,206.9900,29.6500,21.1100,47.0600,,115.0000,,382.7800,362.0633,121.4100,190.8100,44.4300,42.4600,3.5500,505.5800,24.1400,7.9200,218.1700,74.6500,,439.0100,223.3200,49.9849,13200.0000,47.5700,,323.1800
2021-12-30,18.0700,178.2000,570.5300,28.3300,,157.9800,145.1500,168.6445,800.2200,8.1400,11.9700,66.5080,21.8900,913.7600,299.9800,206.0800,21.8000,36.6500,255.3300,63.6200,117.4300,39.0400,152.3800,155.9300,111.8500,134.4600,58.9997,100.2300,,30.3600,146.2005,10.4800,385.5200,34.5700,19.6500,25.4100,51.7400,16.8700,172.3100,158.4800,19.3000,47.9800,353.5800,71.8330,360.9900,532.3500,344.3600,320.6800,339.3200,93.8900,,61.2090,384.5300,6.2600,29.5860,88.0100,286.5000,6.1400,18.6900,191.8800,9.8000,182.7300,3.6000,,10.3000,103.4200,12.0300,85.8000,52.3100,139.8240,206.1900,29.8200,21.3400,48.0300,,113.7800,,385.3600,356.7800,120.4200,189.4100,44.1300,42.6600,3.3800,504.4300,22.4600,7.6000,217.8700,74.2800,,437.7700,222.4500,49.4104,13620.0000,47.7233,,324.5900
2021-12-31,17.9600,177.5700,567.0600,28.0600,,157.3600,143.9000,166.7170,796.1400,7.9400,12.0000,66.5410,21.9300,915.5600,299.0000,206.7400,21.8100,36.9100,254.1300,63.3700,117.3500,39.0800,148.9000,154.8900,114.9900,131.9000,58.8564,100.0200,,30.5500,144.8520,10.3100,382.5500,34.8100,19.7900,25.3100,51.5000,16.1700,171.0700,158.3500,19.4000,49.9100,355.4100,71.9150,359.3200,529.3500,336.3500,318.0800,336.3200,93.1500,,60.2440,387.0700,6.2200,29.4110,87.2100,287.3200,6.1500,18.2100,188.5800,9.8200,182.8700,3.4100,,10.2900,103.6900,12.2800,86.0600,50.4900,137.7390,206.4200,29.9500,21.5100,47.0300,,112.9800,,381.2900,352.2600,120.3100,188.4700,43.7800,41.9300,3.3500,502.1400,22.8200,7.6300,216.7100,75.1100,,436.5700,219.6000,49.2895,13080.0000,48.2300,,321.3300
2022-01-03,18.7500,182.0100,564.3700,28.9000,,159.9300,150.2400,170.4045,797.4900,8.2200,12.0200,66.3320,22.1400,911.7300,300.7900,207.0000,22.7100,36.7700,255.4600,63.1600,119.2600,40.2900,145.3400,156.7600,114.5500,134.9500,59.9591,100.4900,,29.6050,144.9915,10.6600,395.3300,34.2600,20.3500,25.2600,53.2100,15.2300,171.5400,161.7000,19.6500,52.7100,354.3600,72.5460,370.9500,487.5600,338.5400,316.5700,334.7500,95.7500,,59.7370,385.5300,6.2900,30.1210,87.9000,283.9800,6.0100,18.5300,194.9400,9.8200,186.2100,3.6900,,10.2700,102.7200,12.2000,86.9700,47.6200,136.3140,204.5100,31.7200,21.1800,46.5900,,113.1600,,350.4200,399.9267,128.8000,190.6000,45.4900,43.9500,3.7000,502.2800,24.1700,8.4900,221.4300,77.1400,,439.2500,222.5300,49.8337,13500.0000,48.2167,,301.8300
